Gene	LFC	p.value	FDR	B
ENSG00000011143	0.193050604378808	4.79037539900213e-15	8.2151532612745e-15	32.4327354764729
ENSG00000011198	-0.672320650558224	6.10496546894131e-47	2.20522261535953e-46	Inf
ENSG00000011201	0.540753733863461	8.06200096954265e-10	1.20112611459764e-09	20.5400063127458
ENSG00000011243	0.503903650768719	2.29364426778027e-54	9.93958297360829e-54	Inf
ENSG00000011258	-0.0699683603635241	0.0105305239103359	0.0122189195990221	4.39247555733801
ENSG00000011260	0.607824011203895	1.9005325874547e-57	8.85080716564329e-57	Inf
ENSG00000011275	0.158602157944846	2.78369798764529e-12	4.44666644665908e-12	26.138866680845
ENSG00000011295	0.138328091670211	0.000531745708564326	0.000654018302664858	7.33172098890663
ENSG00000011304	0.342625915032334	4.51346766622708e-59	2.17905040029923e-58	Inf
ENSG00000011332	0.740136271218216	4.17278940423301e-15	7.17388690306077e-15	32.5624132997815
ENSG00000011347	1.25381041240859	5.5467459244071e-44	1.87973777826899e-43	Inf
ENSG00000011376	0.67737312748612	1.41184674064933e-62	7.39597166998132e-62	Inf
ENSG00000011405	0.0499163261773441	0.05663388686965	0.0630116748828744	2.69935079748324
ENSG00000011422	1.08485418938035	6.19291603225547e-90	6.68927363066162e-89	Inf
ENSG00000011451	0.0797110208618003	0.00123012213590284	0.00148794816940145	6.50886811930579
ENSG00000011454	0.0347360828149068	0.175668666548715	0.189423249618275	1.45376210452167
ENSG00000011465	-1.8447153414901	1.44381016463775e-104	2.32973336933855e-103	Inf
ENSG00000011478	0.36280341178087	2.11349527544777e-24	4.53464728977631e-24	Inf
ENSG00000011485	0.375256606596967	2.23289354294693e-45	7.80461268790481e-45	Inf
ENSG00000011523	-1.00760929489122	1.88242167197544e-128	7.32423959144423e-127	Inf
ENSG00000011566	0.500102821448705	1.35178238663434e-45	4.74780350986302e-45	Inf
ENSG00000011590	0.456587914060779	2.58106778995546e-07	3.57428006044923e-07	14.8443315192547
ENSG00000011600	0.135274730971476	1.09357940970156e-06	1.48317732159111e-06	13.421322449239
ENSG00000011638	-0.41243799057343	5.3301162533199e-20	1.03100891202302e-19	Inf
ENSG00000012048	0.882893170454306	6.71424622458541e-77	5.0484155768649e-76	Inf
ENSG00000012061	0.292165957218356	1.85494595653469e-24	3.98404626426519e-24	Inf
ENSG00000012171	0.40875724097406	2.13605512240237e-07	2.96568458912728e-07	15.0309874585345
ENSG00000012174	0.407665661026595	1.04809180753725e-36	2.96679125107312e-36	Inf
ENSG00000012211	0.162581317197449	3.89119989620006e-09	5.68499316620568e-09	18.9854359102325
ENSG00000012223	-1.62798641266895	5.8341505773465e-20	1.1275670377422e-19	Inf
ENSG00000012232	-0.103411351241073	0.00755980796772957	0.00882709426628895	4.7210631098354
ENSG00000012660	0.441228709874915	9.89291701118989e-07	1.3441291731903e-06	13.5197628653498
ENSG00000012779	0.112727383515323	0.0802917043432154	0.0886319500201113	2.33045441992059
ENSG00000012822	-0.794636661129582	1.63063894747553e-93	1.93141310358108e-92	Inf
ENSG00000012963	0.37984071975851	5.9639046894866e-37	1.69590484235028e-36	Inf
ENSG00000012983	0.0318813214352856	0.22931815531865	0.245191030515043	1.12442707357245
