Gene	LFC	p.value	FDR	B
ENSG00000013503	0.378915332936771	1.29681202314092e-16	2.30760477292128e-16	36.0436533891172
ENSG00000013523	-0.491600886416914	5.53883741592916e-30	1.34828679378e-29	Inf
ENSG00000013561	-0.469445628004608	9.68250100956845e-37	2.75116842584401e-36	Inf
ENSG00000013563	-0.0937734350195089	0.0228486800181143	0.0261804777218324	3.61621198316848
ENSG00000013573	0.984453286189974	1.52168182322564e-38	4.56283876307602e-38	Inf
ENSG00000013583	-0.466449228766982	1.41599570544901e-20	2.76848869926637e-20	Inf
ENSG00000013588	0.523156387347591	3.19773918579008e-06	4.26738677624245e-06	12.3645046468613
ENSG00000013619	0.296526299454468	0.00306667617900131	0.00367442640851531	5.60267704411895
ENSG00000013725	1.28715623699799	1.3500661596494e-73	9.96982530345177e-73	Inf
ENSG00000013810	2.57472413375576	2.17279500407723e-186	2.96689008386923e-184	Inf
ENSG00000014123	-0.14936607847486	2.73273928506116e-05	3.53347046739104e-05	10.2506096064198
ENSG00000014138	1.1753493346362	7.87471732356467e-114	1.73747955093407e-112	Inf
ENSG00000014164	1.05440084874921	2.73710431338173e-107	4.99581939872473e-106	Inf
ENSG00000014216	0.416128356609104	1.03337585612289e-33	2.73488428259694e-33	Inf
ENSG00000014257	-0.378583074757215	0.000156072026741943	0.000196930216638731	8.53246417263116
ENSG00000014641	-0.173711972932191	0.00117169525230922	0.00142958080434322	6.54894341787141
ENSG00000014824	0.18309710964209	8.35868662472655e-06	1.09885222712345e-05	11.4186482712247
ENSG00000014914	-0.097122328387166	0.112723615634718	0.123837693563333	1.95657956975343
ENSG00000014919	-0.609530216077001	1.16933197073585e-47	4.35647643357288e-47	Inf
ENSG00000015133	0.543085640886171	3.23560663094439e-25	7.04243163553219e-25	Inf
ENSG00000015153	0.233911130538557	1.97216826313477e-06	2.65067911975231e-06	12.8406920285104
ENSG00000015171	0.116869854773063	0.0209490368929982	0.0240647904753378	3.70264640442253
ENSG00000015285	0.540847080886833	2.32308206522601e-67	1.43387163377745e-66	Inf
ENSG00000015475	0.657962289220503	3.8218524061494e-41	1.22383831253554e-40	Inf
ENSG00000015479	-0.628982023810587	1.91261942556765e-42	6.3088545044818e-42	Inf
ENSG00000015520	-2.22873165073513	2.03568777809892e-50	8.08798926714349e-50	Inf
ENSG00000015532	-0.297683557775034	1.21208674265038e-15	2.1071034726305e-15	33.7923615905107
